phrase,esco_uri,esco_label,cosine_sim,matched
tracking mobile apps,,,0.5043,False
tracking reporting,,,0.6729,False
tracking software excel,,,0.6111,False
tracking tools,,,0.6803,False
tracking tools e.g,,,0.6434,False
traction,,,0.5434,False
tradable assets libertex,,,0.478,False
trade cfds,,,0.4553,False
trade manage assets,,,0.7352,False
trade offs,,,0.4271,False
traders,,,0.7346,False
trading,,,0.7031,False
trading operations,,,0.7324,False
trading operations smooth,,,0.5809,False
trading partner audi,,,0.4355,False
trading platform backbone,,,0.5517,False
trading platform team,,,0.5851,False
trading platforms,,,0.7038,False
trading trading,,,0.7316,False
traditional,,,0.4677,False
traditional financial,,,0.6283,False
traditional religions worship,,,0.6435,False
traditional sources,,,0.49,False
traffic,http://data.europa.eu/esco/skill/dda26251-7331-41fd-871f-1106ca468189,traffic engineering,0.7789,True
traffic attribution fraud,,,0.5666,False
traffic conversions recommend,,,0.6257,False
traffic environments igaming,,,0.6247,False
traffic incidents assigned,,,0.6372,False
traffic sources,,,0.6906,False
train mentor sales,http://data.europa.eu/esco/skill/a584a638-a2c0-4b3c-bdf3-a64f87225be9,mentor individuals,0.7502,True
train security partners,http://data.europa.eu/esco/skill/3f2bb5b8-49bf-4ff1-94a5-09fb53e27d92,train security officers,0.8012,True
trained,,,0.6669,False
training,,,0.7242,False
training algorithmopen source,,,0.4929,False
training analytics position,,,0.5745,False
training arm introduct,,,0.5177,False
training certifications,,,0.6837,False
training content,,,0.7406,False
training data,,,0.6055,False
training direct support,,,0.7032,False
training games app,,,0.6048,False
training guidance customers,,,0.6714,False
training initiatives assess,http://data.europa.eu/esco/skill/728ad40d-4a79-4b4d-b77b-a48d094d73fa,evaluate training,0.7598,True
training methods studied,,,0.7035,False
training models,,,0.6387,False
training program,http://data.europa.eu/esco/skill/517f678e-001b-4985-acb4-9edc3500d74c,develop training programmes,0.7862,True
training programs,http://data.europa.eu/esco/skill/517f678e-001b-4985-acb4-9edc3500d74c,develop training programmes,0.8304,True
training programs interior,,,0.6659,False
training provided,,,0.7056,False
training retraining support,,,0.6706,False
training sessions,http://data.europa.eu/esco/skill/7935deb6-0bed-4e38-985e-1f83b8e16940,participate in training sessions,0.8928,True
training sessions ai,,,0.6777,False
training stages epam,,,0.5562,False
training titans levels,,,0.4616,False
training workshop leaders,,,0.6849,False
trainings,,,0.6925,False
trainings free,,,0.6002,False
trainings online casino,,,0.6914,False
trains,http://data.europa.eu/esco/skill/19931934-3d3f-4c9f-81a2-e962e02cfe01,work trains,0.8616,True
trains students biology,,,0.691,False
trajectory,,,0.4996,False
transact,,,0.6081,False
transaction,,,0.643,False
transaction concurrency,,,0.6749,False
transaction concurrency control,,,0.6389,False
transaction flows,,,0.6538,False
transaction heavy,,,0.4869,False
transaction heavy datasets,,,0.5154,False
transaction lifecycle exchange,,,0.5174,False
transaction volume partner,,,0.4659,False
transactional,,,0.6325,False
transactions accurately recorded,,,0.589,False
transcribing conversations supporting,http://data.europa.eu/esco/skill/f695332a-245a-4c6a-9eee-ed202928f99e,transcribe dialogues,0.7555,True
transdisciplinary course teaches,,,0.5119,False
transducers,,,0.5276,False
transducers study,,,0.5313,False
transducers study lexical,,,0.6565,False
transferable skills,,,0.6085,False
transfers,,,0.6693,False
transfers partners looking,,,0.5607,False
transform,,,0.5362,False
transform customer data,,,0.7355,False
transform load,,,0.5582,False
transform rapid transformations,,,0.545,False
transform raw data,,,0.6086,False
transform structure filters,,,0.4397,False
transformation hardware design,http://data.europa.eu/esco/skill/bee296bc-48f7-4df6-bd2c-8616c8a6c8de,design hardware,0.7536,True
transformation load etl,,,0.4464,False
transformation warehousing stay,,,0.6092,False
transformations,,,0.5897,False
transformations answering questions,,,0.4269,False
transformations cad cam,,,0.635,False
transformative cancer treatments,,,0.5682,False
transformative initiative responsibilities,,,0.6403,False
transforming,,,0.5521,False
transforming complex datasets,,,0.5011,False
transforming data,,,0.5914,False
transforming data knowledge,,,0.5628,False
transforming finance processes,,,0.6411,False
transforming global talent,,,0.6415,False
transforming linux infrastructure,,,0.5005,False
transforming raster,,,0.4577,False
transforming raster illustrations,,,0.514,False
transforms,,,0.5439,False
transistors diodes microelectronics,,,0.7071,False
transition,,,0.4824,False
transition building enterprise,,,0.6113,False
transition entrepreneurship,http://data.europa.eu/esco/skill/658605f2-1c95-49f0-bd98-0af7b15ad0b0,entrepreneurship,0.804,True
transition master,,,0.5785,False
transition methods valuation,,,0.6426,False
transition ongoing support,,,0.5304,False
transition sap fico,,,0.5622,False
transition state,,,0.4837,False
translate,,,0.7392,False
translate complex,,,0.5852,False
translate database includes,,,0.6107,False
translate effective,,,0.6773,False
translate goals,,,0.6612,False
translate product,,,0.6542,False
translate research insights,,,0.658,False
translate strategic,http://data.europa.eu/esco/skill/4e0076f7-155d-4e2a-a058-39097de48420,translate strategy into operation,0.7721,True
translate strategic objectives,,,0.7451,False
translate technical capabilities,,,0.7012,False
translate ui,,,0.6934,False
translate ui ux,,,0.6619,False
translate unique clinical,,,0.5236,False
translated banners,,,0.5722,False
translating,http://data.europa.eu/esco/skill/2ca8f0db-2c2a-4d07-af6c-effb99fed08b,translate foreign language,0.7825,True
translating complex,,,0.5762,False
translating texts armenian,http://data.europa.eu/esco/skill/08ee9a78-5eb5-426c-b34e-9ef0e0f88cc5,understand written Armenian,0.8167,True
translating texts turkish,http://data.europa.eu/esco/skill/2704b00a-5d70-40ad-997d-212b323fb32d,understand written Turkish,0.8105,True
translation,,,0.7221,False
translation main,,,0.6897,False
translation professional,,,0.6666,False
translation professional texts,http://data.europa.eu/esco/skill/449f0945-4943-49f9-bd98-edfdfd7c00ba,translate texts,0.8168,True
translation schemes finite,,,0.5485,False
translation skills,http://data.europa.eu/esco/skill/fedabb92-9da0-4f8c-b22d-4450556a1737,teach translation techniques,0.8038,True
translation texts,http://data.europa.eu/esco/skill/449f0945-4943-49f9-bd98-edfdfd7c00ba,translate texts,0.9266,True
translation texts socio,http://data.europa.eu/esco/skill/449f0945-4943-49f9-bd98-edfdfd7c00ba,translate texts,0.7959,True
transmission,http://data.europa.eu/esco/skill/71f81e1a-e2ca-48d6-b7b8-7a34c56c51f8,transmission technology,0.8083,True
transmission lines,,,0.6943,False
transmission links,,,0.7264,False
transmitter,,,0.5186,False
transmitter systems,,,0.6002,False
transnational levels key,,,0.4896,False
transparency access clarity,,,0.7144,False
transport,http://data.europa.eu/esco/skill/99095ca0-1218-462d-9e95-79e334ba8b63,analyse transport studies,0.7869,True
transportation,http://data.europa.eu/esco/skill/ec410a76-f890-4012-8863-b82f2c75527c,transportation engineering,0.7963,True
transportation energy storage,http://data.europa.eu/esco/skill/6c6daac0-80f5-431f-a33f-c5b722094657,energy storage systems,0.7568,True
transportation logistics scope,http://data.europa.eu/esco/skill/e843973c-23dd-416a-8a9c-9e89512542fb,logistics,0.7745,True
travel adventures join,,,0.5725,False
travel customer,,,0.6523,False
travel innovation yanolja,,,0.529,False
travel launched agoda,,,0.4587,False
travel learningwork,,,0.6934,False
travel learningwork alongside,,,0.6491,False
travel platform providing,,,0.6476,False
travel regions country,,,0.645,False
travel site,,,0.6798,False
travelers,,,0.7434,False
travelers role,,,0.6623,False
traveling salesman problem,,,0.5133,False
traversals colorings,,,0.5237,False
treat,,,0.5195,False
trees,http://data.europa.eu/esco/skill/a281365c-a432-4e82-97ce-2dcc4907685f,plant trees,0.8804,True
trees graphs,,,0.7236,False
trello,,,0.4533,False
trello confluence experience,,,0.3818,False
trends patterns,,,0.7051,False
trends practices,,,0.7048,False
trendsleverage data drive,,,0.5421,False
triage issues validate,,,0.5081,False
trial,,,0.709,False
trial error,,,0.5451,False
tribe,,,0.4886,False
triggers,,,0.437,False
triple integrals,,,0.3391,False
triple integrals familiarize,,,0.3363,False
triple integrals parameter,,,0.3124,False
trips,,,0.606,False
trips abroad opportunities,,,0.726,False
trips muscat omanopportunities,,,0.3833,False
triune digitals work,,,0.6512,False
tron eth btc,,,0.4215,False
troubleshoot,http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40,troubleshoot,1.0,True
troubleshoot automation issues,,,0.5956,False
troubleshoot debug,http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40,troubleshoot,0.8073,True
troubleshoot defects errors,,,0.6531,False
troubleshoot diagnose complex,,,0.6171,False
troubleshoot issues,http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40,troubleshoot,0.9086,True
troubleshoot modernize legacy,,,0.4295,False
troubleshoot production,,,0.7258,False
troubleshoot resolve complex,,,0.5699,False
troubleshoot rs 485,,,0.4399,False
troubleshoot technical,http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40,troubleshoot,0.8443,True
troubleshoot technical issues,http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40,troubleshoot,0.813,True
troubleshooting,http://data.europa.eu/esco/skill/334e3e49-fb02-4051-809a-f06adfdc1c40,troubleshoot,0.9641,True
troubleshooting aix support,,,0.3707,False
troubleshooting bug fixing,,,0.6181,False
troubleshooting data,,,0.671,False
troubleshooting debugging,http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1,debug software,0.7685,True
troubleshooting incident,,,0.7124,False
troubleshooting integration challenges,,,0.5657,False
troubleshooting optimize,,,0.5626,False
troubleshooting skills especially,,,0.6463,False
troubleshooting techniques quickly,,,0.6421,False
truly inspiring,,,0.4352,False
truly inspiring culture,,,0.6325,False
trust,http://data.europa.eu/esco/skill/eade4171-3d57-4fb2-9518-44d5a1da4ff5,build trust,0.847,True
trust experience directory,,,0.5526,False
trust fundraise unicef,,,0.5849,False
trusted partner,,,0.6685,False
truth,,,0.5711,False
try,,,0.4458,False
try organize team,,,0.724,False
try quantify reasons,,,0.5205,False
tsn,,,0.4091,False
tumo center duration,,,0.3368,False
tumo center requirements,,,0.3372,False
tumo centers,,,0.3889,False
tumo centers round,,,0.337,False
tumo design,,,0.5141,False
tumo locations,,,0.4026,False
tumo looking alumni,,,0.4086,False
tumo looking senior,,,0.3819,False
tumo students temporary,,,0.451,False
tumo temporary,,,0.4312,False
tumo temporary contract,,,0.5059,False
tune educational,,,0.5928,False
tune educational curriculum,,,0.7124,False
tuning,http://data.europa.eu/esco/skill/97b890ff-acd7-46ad-8d3a-4186f4d42bbf,tuning techniques,0.8564,True
tuning capacity planning,,,0.6837,False
tuning control network,,,0.5824,False
tunneling technical leadership,,,0.5497,False
turing,,,0.4955,False
turing computability,,,0.5101,False
turing computability interconnections,,,0.4776,False
turing machines equivalence,,,0.4304,False
turkey cyprus,,,0.6779,False
turkish paraphrase,,,0.6936,False
turkish phonetic,http://data.europa.eu/esco/skill/aa66a033-8522-40e9-a5c0-ff2593e2669c,Turkish,0.7745,True
turkish phonetic grammatical,,,0.7123,False
turkish reproduce,,,0.6611,False
turkish texts,http://data.europa.eu/esco/skill/2704b00a-5d70-40ad-997d-212b323fb32d,understand written Turkish,0.8009,True
turkish texts enhance,,,0.7216,False
turn data,,,0.5688,False
turning attribution acquisition,,,0.422,False
turning successful,,,0.4186,False
tutors,http://data.europa.eu/esco/skill/63b9a087-a5db-424e-96ef-3212c8b5311e,tutor students,0.8935,True
tuxcare,,,0.4738,False
tuxcare subsidiary cloudlinux,,,0.3486,False
twitter increase brand,,,0.5638,False
type inference,,,0.4813,False
types analyze,,,0.5843,False
types data,,,0.5247,False
types digital,,,0.6604,False
types digital filters,,,0.5201,False
types network attacks,,,0.5923,False
types semantic,,,0.6622,False
types semantic analysis,,,0.5867,False
types sensors,http://data.europa.eu/esco/skill/70a7b3b3-31ef-4b29-a30f-bb7299dff39b,sensors,0.7993,True
types sorting,,,0.5935,False
types sorting algorithms,,,0.544,False
types testing mathematical,,,0.5169,False
types transistors diodes,,,0.6209,False
types waves,,,0.5929,False
typescript,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,1.0,True
typescript angular,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,0.8187,True
typescript bachelor degree,,,0.7234,False
typescript based testing,,,0.729,False
typescript building scalable,,,0.7197,False
typescript develop automated,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,0.8279,True
typescript es6 pwa,,,0.5577,False
typescript familiarity,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,0.764,True
typescript ios android,,,0.7031,False
typescript mastery strong,,,0.6853,False
typescript mobile development,,,0.7243,False
typescript react,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,0.8377,True
typescript react role,,,0.6516,False
typescript tailwind implement,,,0.6111,False
typescript technologies maintaining,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,0.7987,True
typical,,,0.2979,False
typical web,,,0.5409,False
typically,,,0.3391,False
typically used geology,http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114,geology,0.7507,True
typography,http://data.europa.eu/esco/skill/080a3bf6-c8e8-481e-b97e-8fbc964ebab7,typography,1.0,True
typological characteristics,,,0.7202,False
typological characteristics modern,,,0.6764,False
typological features,,,0.7074,False
typological features modern,,,0.637,False
u.s,,,0.4115,False
ua ads meta,,,0.4726,False
ua retargeting,,,0.4072,False
uac asa optimize,,,0.4239,False
uae,,,0.5277,False
uart spi experience,,,0.4166,False
uat,,,0.445,False
uat contribute rca,,,0.3336,False
uav,,,0.6464,False
udp,,,0.5097,False
ugc,,,0.4028,False
ugc creator,,,0.4152,False
ui ant,,,0.3725,False
ui backend,,,0.5246,False
ui based sap,,,0.7434,False
ui components,,,0.7162,False
ui design,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e,design user interface,0.8023,True
ui design proficient,,,0.6649,False
ui ux,,,0.6346,False
ui ux design,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e,design user interface,0.7858,True
ui ux designer,,,0.6953,False
ui ux designers,,,0.7311,False
ui ux digital,,,0.5706,False
ui ux product,,,0.563,False
ui5 freestyle fiori,,,0.3601,False
ui5 perform,,,0.4635,False
